#OG_name	Cru.fasta	Ath.fasta	Aar.fasta	Chi.fasta	Tar.fasta
OG_1	Carub.0007s2402.1.p Carub.0007s2467.1.p	AT4G17390.1 AT4G16720.1	Aa31LG6G130 Aa31LG9G12170 Aa31LG2G12900	CARHR223250.1 CARHR224000.1	gene-TAV2_LOCUS9490 gene-TAV2_LOCUS23435
OG_14086	Carub.0003s1580.1.p	AT3G16070.1	Aa31LG8G3220	CARHR091230.1	
OG_14087	Carub.0003s2907.1.p	AT2G15230.1	Aa31LG8G13080	CARHR105620.1	gene-TAV2_LOCUS11606
OG_14088	Carub.0003s3369.1.p	AT2G19400.1	Aa31LG8G16410	CARHR109850.1	gene-TAV2_LOCUS9320
OG_14089	Carub.0003s2740.1.p			CARHR103990.1	gene-TAV2_LOCUS13868
OG_14090	Carub.0003s0482.1.p	AT3G05530.1	Aa31LG5G15850	CARHR079920.1	gene-TAV2_LOCUS10283
OG_14091	Carub.0003s3417.1.p	AT2G19910.1		CARHR110350.1	
OG_14092	Carub.0003s3373.1.p	AT2G19450.1	Aa31LG8G16450	CARHR109890.1	gene-TAV2_LOCUS8955
OG_14093	Carub.0003s3314.1.p	AT2G18900.1	Aa31LG8G15990	CARHR109460.1	gene-TAV2_LOCUS8778
OG_14094	Carub.0003s3469.1.p Carub.0003s3470.1.p Carub.0003s3468.1.p	AT2G20340.1	Aa31LG8G17330 Aa31LG8G17340	CARHR110870.1	gene-TAV2_LOCUS10602
OG_14095	Carub.0003s2763.1.p	AT5G09620.1	Aa31LG3G17440	CARHR203760.1	
OG_14096	Carub.0003s1640.1.p Carub.0002s1293.1.p	AT3G16670.1			
OG_14097	Carub.0003s1867.1.p	AT3G18840.2		CARHR094280.1	
OG_14098	Carub.0003s0149.1.p	AT3G02400.1	Aa31LG8G9600 Aa31LG9G2800	CARHR076370.1	gene-TAV2_LOCUS7825
OG_14099	Carub.0003s2776.1.p	AT2G12462.1	Aa31sc1571G10	CARHR105070.1	
OG_14100	Carub.0003s0552.1.p	AT3G06080.2	Aa31LG5G16570	CARHR080590.1	gene-TAV2_LOCUS9156
OG_14101	Carub.0003s1469.1.p	AT3G15050.1	Aa31LG8G2260	CARHR090010.1	gene-TAV2_LOCUS8876
OG_14102	Carub.0003s0626.1.p	AT3G06720.2	Aa31LG5G17310	CARHR081320.1	
OG_14103	Carub.0003s3438.1.p	AT2G20110.2	Aa31LG8G17070	CARHR110630.1	gene-TAV2_LOCUS11370
OG_14104	Carub.0003s0979.1.p	AT3G10550.1	Aa31LG3G3400	CARHR085070.1 CARHR085080.1	gene-TAV2_LOCUS10368
OG_14105	Carub.0006s2538.1.p Carub.0003s0431.1.p	AT5G27120.1 AT3G05060.1	Aa31LG5G15380 Aa31LG11G8870	CARHR079390.1 CARHR185770.1	gene-TAV2_LOCUS9837
OG_14106	Carub.0003s3311.1.p	AT2G18876.1	Aa31LG8G15970	CARHR109440.1	gene-TAV2_LOCUS8781
OG_14107	Carub.0003s3347.1.p	AT2G19240.2	Aa31LG1G19120 Aa31LG8G16270	CARHR109700.1	
OG_14108	Carub.0003s2283.1.p	AT3G22670.1	Aa31LG1G15500	CARHR098550.1	
OG_14109	Carub.0003s2289.1.p	AT3G22760.1		CARHR098610.1	gene-TAV2_LOCUS9005
OG_14110	Carub.0003s2615.1.p	AT2G04520.1	Aa31sc693G20 Aa31sc124G60	CARHR102410.1	
OG_14111	Carub.0003s0105.1.p	AT3G01120.1	Aa31LG5G12510	CARHR075930.1	gene-TAV2_LOCUS9651
OG_14112	Carub.0003s0538.1.p	AT3G05975.1		CARHR164130.1 CARHR080480.1	
OG_14113	Carub.0003s2597.1.p Carub.0003s2595.1.p			CARHR035730.1 CARHR053330.1	gene-TAV2_LOCUS1837
OG_14114	Carub.0003s1585.1.p				gene-TAV2_LOCUS9556
OG_14115	Carub.0003s1886.1.p		Aa31LG8G5850		gene-TAV2_LOCUS11233
OG_14116	Carub.0003s1827.1.p Carub.0003s1828.1.p	AT3G18500.3	Aa31LG8G5340	CARHR093860.1 CARHR093870.1	
OG_14117	Carub.0003s1012.1.p	AT3G10870.1	Aa31LG3G3860	CARHR085450.1	gene-TAV2_LOCUS10670
OG_14118	Carub.0003s0161.1.p	AT3G02500.3		CARHR076500.1	
OG_14119	Carub.0003s1831.1.p	AT3G18520.2	Aa31LG8G5390	CARHR093900.1	gene-TAV2_LOCUS9132
OG_14120	Carub.0003s1784.1.p	AT3G18110.1	Aa31LG8G4960	CARHR093420.1	gene-TAV2_LOCUS10698
OG_14121	Carub.0003s3126.1.p	AT2G17300.1		CARHR107410.1	gene-TAV2_LOCUS10296
OG_14122	Carub.0003s0133.1.p	AT3G02210.1	Aa31LG5G12740	CARHR076180.1	
OG_14123	Carub.0003s0787.1.p	AT3G08740.1	Aa31LG5G11490 Aa31LG5G18760	CARHR083040.1	gene-TAV2_LOCUS21622 gene-TAV2_LOCUS8944
OG_14124	Carub.0003s0786.1.p Carub.0003s0785.1.p	AT3G08720.2 AT3G08730.2	Aa31LG5G18750	CARHR083020.1 CARHR083030.1	gene-TAV2_LOCUS8944
OG_14125	Carub.0008s1028.1.p Carub.0003s2354.1.p	AT1G13755.1			
OG_14126	Carub.0003s1797.1.p	AT3G18215.1	Aa31LG8G5060	CARHR093550.1	gene-TAV2_LOCUS9633
OG_14127	Carub.0003s0160.1.p	AT3G02493.1		CARHR076480.1	
OG_14128	Carub.0006s2445.1.p	AT5G26800.1	Aa31LG5G16190 Aa31LG1G17020	CARHR186760.1	gene-TAV2_LOCUS6946 gene-TAV2_LOCUS18369
OG_14129	Carub.0003s0517.1.p	AT3G05810.2		CARHR080260.1	gene-TAV2_LOCUS10000
OG_14130	Carub.0003s2337.1.p	AT3G23160.1	Aa31LG8G9630	CARHR099090.1	
OG_14131	Carub.0003s0771.1.p	AT3G08580.2	Aa31LG5G18620	CARHR082880.1	gene-TAV2_LOCUS9308
OG_14132	Carub.0003s2881.1.p	AT2G14820.2	Aa31LG8G12880	CARHR284790.1	gene-TAV2_LOCUS9279
OG_14133	Carub.0003s1910.1.p	AT3G19270.2	Aa31LG8G6060	CARHR094670.1	gene-TAV2_LOCUS8838
OG_14134	Carub.0003s0142.1.p	AT3G02310.1	Aa31LG5G12850	CARHR076290.1	gene-TAV2_LOCUS10027
OG_14135	Carub.0003s3203.1.p	AT2G17880.1		CARHR108380.1	gene-TAV2_LOCUS11761
OG_14136	Carub.0003s2481.1.p	AT3G24500.1	Aa31LG8G11240	CARHR100610.1	
OG_14137	Carub.0003s0531.1.p	AT3G05935.2	Aa31LG5G16350	CARHR080400.1	
OG_14138	Carub.0003s0838.1.p	AT3G09270.1	Aa31LG3G1770	CARHR083630.1	gene-TAV2_LOCUS10431
OG_14139	Carub.0003s2690.1.p	AT2G05630.2	Aa31LG8G11400	CARHR103290.1	
OG_14140	Carub.0003s2087.1.p	AT3G20890.1	Aa31LG8G7710	CARHR096770.1	gene-TAV2_LOCUS10119
OG_14141	Carub.0003s2872.1.p	AT2G14695.1	Aa31sc255G30		
OG_14142	Carub.0003s2871.1.p	AT2G14690.1		CARHR286410.1	gene-TAV2_LOCUS11181
OG_14143	Carub.0003s3260.1.p	AT2G18460.1	Aa31LG8G15590	CARHR109050.1	gene-TAV2_LOCUS10039 gene-TAV2_LOCUS23280
OG_14144	Carub.0003s0104.1.p	AT3G01130.4	Aa31LG5G12500	CARHR075920.1	
OG_14145	Carub.0003s2716.1.p	AT2G06025.1	Aa31sc133G50	CARHR103710.1	gene-TAV2_LOCUS23723
OG_14146	Carub.0003s0443.1.p	AT3G05180.1	Aa31LG5G15550	CARHR079520.1	gene-TAV2_LOCUS10763
OG_14147	Carub.0003s3492.1.p Carub.0003s3490.1.p	AT2G20480.1	Aa31LG8G17430	CARHR111030.1	
OG_14148	Carub.0003s1413.1.p	AT3G14415.2	Aa31LG8G1700	CARHR089360.1	gene-TAV2_LOCUS9245
OG_14149	Carub.0003s2939.1.p	AT2G15620.1	Aa31LG8G13280	CARHR105960.1	gene-TAV2_LOCUS9204
OG_14150	Carub.0003s3362.1.p	AT2G19380.1		CARHR109820.1	gene-TAV2_LOCUS11251
OG_14151	Carub.0003s0226.1.p	AT3G03110.1		CARHR077130.1	gene-TAV2_LOCUS11074
OG_14152	Carub.0003s2815.1.p	AT2G13620.1	Aa31LG8G12300	CARHR104780.1	gene-TAV2_LOCUS9082
OG_14153	Carub.0003s0764.1.p	AT3G08500.1	Aa31LG5G18600	CARHR082800.1	gene-TAV2_LOCUS11241
OG_14154	Carub.0003s0097.1.p	AT3G01180.1	Aa31LG5G12440	CARHR075860.1	gene-TAV2_LOCUS11527
OG_14155	Carub.0003s1009.1.p	AT3G10850.1	Aa31LG3G3840	CARHR085420.1	gene-TAV2_LOCUS10677
OG_14156	Carub.0003s3124.1.p	AT2G17290.2		CARHR107400.1	gene-TAV2_LOCUS10299
OG_14157	Carub.0003s2447.1.p	AT3G24050.1	Aa31LG8G10820	CARHR100180.1	gene-TAV2_LOCUS10868
OG_14158	Carub.0003s3409.1.p	AT2G19810.1	Aa31LG8G16790	CARHR110270.1	gene-TAV2_LOCUS10590
OG_14159	Carub.0003s0086.1.p	AT3G01290.1	Aa31LG5G12330	CARHR075740.1	gene-TAV2_LOCUS10394
OG_14160	Carub.0003s2505.1.p	AT3G24650.1	Aa31LG8G11820	CARHR100970.1	gene-TAV2_LOCUS8804
OG_14161	Carub.0003s2250.1.p Carub.0003s2248.1.p	AT3G22310.1 AT3G22330.1	Aa31LG8G8880	CARHR098230.1 CARHR098210.1	gene-TAV2_LOCUS10144 gene-TAV2_LOCUS10146
OG_14162	Carub.0003s1149.1.p	AT3G12140.3	Aa31LG3G6320	CARHR086710.1	gene-TAV2_LOCUS9676
OG_14163	Carub.0006s0567.1.p	AT5G06780.1		CARHR206400.1	gene-TAV2_LOCUS22201
OG_14164	Carub.0003s1896.1.p	AT3G19130.1	Aa31LG8G5920	CARHR094540.1	gene-TAV2_LOCUS10788
OG_14165	Carub.0003s3449.1.p	AT2G20190.1	Aa31LG8G17120	CARHR110690.1	gene-TAV2_LOCUS11366
OG_14166	Carub.0003s0122.1.p	AT3G02110.1	Aa31LG5G12640	CARHR076070.1	gene-TAV2_LOCUS10736
OG_14167	Carub.0003s0121.1.p	AT3G02100.1	Aa31LG5G12640		gene-TAV2_LOCUS10737
OG_14168	Carub.0003s0590.1.p	AT3G06450.1	Aa31LG5G16990	CARHR080990.1	gene-TAV2_LOCUS9790
OG_14169	Carub.0003s3414.1.p	AT2G19870.1	Aa31LG8G16820	CARHR110310.1	gene-TAV2_LOCUS10587
OG_14170	Carub.0003s0865.1.p	AT3G09560.4	Aa31LG3G2010	CARHR083970.1	gene-TAV2_LOCUS11638
OG_14171	Carub.0003s3553.1.p	AT2G20870.1	Aa31LG8G17780	CARHR111610.1	gene-TAV2_LOCUS10982
OG_14172	Carub.0003s0862.1.p	AT3G09530.1			gene-TAV2_LOCUS10555
OG_14173	Carub.0003s2366.1.p	AT3G23400.1	Aa31LG8G9890	CARHR099370.1	gene-TAV2_LOCUS4444
OG_14174	Carub.0003s1904.1.p	AT3G19210.1	Aa31LG8G6000	CARHR094620.1	
OG_14175	Carub.0003s2062.1.p	AT3G20640.1	Aa31LG8G7440	CARHR096440.1	gene-TAV2_LOCUS10918
OG_14176	Carub.0003s0950.1.p	AT3G10320.1	Aa31LG3G2900	CARHR084800.1	gene-TAV2_LOCUS9646
OG_14177	Carub.0003s0537.1.p	AT3G05970.1	Aa31LG5G16440	CARHR080470.1	gene-TAV2_LOCUS11270
OG_14178	Carub.0003s1059.1.p	AT3G11280.2	Aa31LG3G4700	CARHR085840.1	gene-TAV2_LOCUS10966
OG_14179	Carub.0003s2290.1.p	AT3G22780.1	Aa31LG8G9270	CARHR098620.1	gene-TAV2_LOCUS9006
OG_14180	Carub.0003s2470.1.p	AT3G24360.1	Aa31LG8G11100	CARHR100460.1	gene-TAV2_LOCUS10423
OG_14181	Carub.0003s0210.1.p	AT3G02970.1	Aa31LG5G13470	CARHR077000.1	gene-TAV2_LOCUS10783
OG_14182	Carub.0003s2301.1.p	AT3G22880.1	Aa31LG8G9380	CARHR050050.1	gene-TAV2_LOCUS11835
OG_14183	Carub.0003s2769.1.p Carub.0006s0806.1.p	AT5G09490.1		CARHR203890.1	
OG_14184	Carub.0003s3242.1.p Carub.0003s3243.1.p	AT2G18245.1 AT2G18250.1	Aa31LG8G15760 Aa31sc61G50	CARHR108820.1 CARHR108850.1 CARHR108780.1	gene-TAV2_LOCUS11177
OG_14185	Carub.0003s1381.1.p				gene-TAV2_LOCUS8982
OG_14186	Carub.0003s2350.1.p Carub.0137s0001.1.p	AT3G23255.2	Aa31LG8G9800	CARHR099210.1	gene-TAV2_LOCUS10696
OG_14187	Carub.0003s2429.1.p Carub.0003s2430.1.p	AT3G24210.1 AT3G24200.2	Aa31LG8G10560 Aa31LG8G10580	CARHR099940.1 CARHR099990.1	gene-TAV2_LOCUS9762
OG_14188	Carub.0003s1601.1.p	AT3G16260.1	Aa31LG8G3410	CARHR091470.1	gene-TAV2_LOCUS11718
OG_14189	Carub.0003s0159.1.p	AT3G02490.1	Aa31LG5G12980	CARHR076470.1	gene-TAV2_LOCUS11166
OG_14190	Carub.0003s1052.1.p	AT3G11210.1	Aa31LG3G4510	CARHR085770.1	gene-TAV2_LOCUS9865
OG_14191	Carub.0003s1941.1.p	AT3G19570.2		CARHR095020.1	
OG_14192	Carub.0003s0852.1.p	AT3G09410.1 AT3G09405.1	Aa31LG3G1910	CARHR083830.1	gene-TAV2_LOCUS11597
OG_14193	Carub.0003s1534.1.p	AT3G15605.4		CARHR090680.1	gene-TAV2_LOCUS9394
OG_14194	Carub.0003s0073.1.p	AT3G01360.1	Aa31LG5G10480	CARHR075620.1	
OG_14195	Carub.0003s0026.1.p	AT3G01800.1	Aa31LG5G10930	CARHR075130.1	gene-TAV2_LOCUS11341
OG_14196	Carub.0003s1712.1.p	AT3G17390.1	Aa31LG8G4320 Aa31LG10G5570	CARHR092710.1	
OG_14197	Carub.0003s3022.1.p	AT2G16460.1	Aa31LG8G13800	CARHR106700.1	gene-TAV2_LOCUS9014
OG_14198	Carub.0003s0390.1.p	AT3G04730.1	Aa31LG5G15120	CARHR078980.1	gene-TAV2_LOCUS9210
OG_14199	Carub.0003s2189.1.p	AT3G21810.1	Aa31LG8G8400	CARHR097800.1	
OG_14200	Carub.0003s0544.1.p	AT3G06020.1	Aa31LG5G16500	CARHR080520.1	
OG_14201	Carub.0003s2079.1.p	AT3G20830.1	Aa31LG8G7660	CARHR096700.1	
OG_14202	Carub.0003s1061.1.p	AT3G11290.2			
OG_14203	Carub.0003s0988.1.p Carub.0003s0987.1.p	AT3G10640.1 AT3G10650.2	Aa31LG11G5860 Aa31LG3G3500	CARHR085220.1 CARHR085230.1	gene-TAV2_LOCUS11467
OG_14204	Carub.0003s2643.1.p	AT2G04842.1	Aa31sc53G50	CARHR102830.1	gene-TAV2_LOCUS11278
OG_14205	Carub.0003s0363.1.p	AT3G04470.1	Aa31LG5G14910	CARHR185410.1 CARHR078610.1 CARHR078620.1	gene-TAV2_LOCUS5218
OG_14206	Carub.0003s0147.1.p	AT3G02360.1	Aa31LG5G12900	CARHR076340.1	
OG_14207	Carub.0003s2006.1.p	AT3G20150.1	Aa31LG8G6970	CARHR095700.1	gene-TAV2_LOCUS10861
OG_14208	Carub.0003s1004.1.p	AT3G10810.1	Aa31LG3G3730	CARHR085370.1	gene-TAV2_LOCUS10669
OG_14209	Carub.0003s1872.1.p	AT3G18890.1	Aa31LG8G5730	CARHR094330.1	gene-TAV2_LOCUS10075
OG_14210	Carub.0003s2436.1.p	AT3G24140.1	Aa31LG8G10720	CARHR100060.1	gene-TAV2_LOCUS9765
OG_14211	Carub.0003s0186.1.p	AT3G02760.1	Aa31LG11G13210 Aa31LG5G13230	CARHR076770.1	gene-TAV2_LOCUS22246 gene-TAV2_LOCUS12519
OG_14212	Carub.0003s2230.1.p	AT3G22120.2	Aa31LG8G8690 Aa31LG8G8700	CARHR097980.1 CARHR098010.1	
OG_14213	Carub.0003s1119.1.p	AT3G11840.1	Aa31LG3G5720 Aa31sc665G20	CARHR086390.1 CARHR086400.1	gene-TAV2_LOCUS10185
OG_14214	Carub.0006s1555.1.p Carub.0006s1554.1.p	AT5G17340.1	Aa31LG11G12230 Aa31LG11G12340	CARHR195870.1 CARHR195880.1	gene-TAV2_LOCUS19928 gene-TAV2_LOCUS19927
OG_14215	Carub.0003s0243.1.p	AT3G03272.1		CARHR077300.1	
OG_14216	Carub.0003s0873.1.p	AT3G09640.1	Aa31LG3G2060	CARHR084050.1	gene-TAV2_LOCUS10468
OG_14217	Carub.0003s2313.1.p	AT3G22970.1	Aa31LG8G9470	CARHR098910.1	
OG_14218	Carub.0003s2164.1.p	AT3G21600.1	Aa31LG8G8260	CARHR097570.1	gene-TAV2_LOCUS9332 gene-TAV2_LOCUS9852
OG_14219	Carub.0003s2921.1.p	AT2G15320.1	Aa31LG8G13190	CARHR105700.1	gene-TAV2_LOCUS8848
OG_14220	Carub.0003s0747.1.p	AT3G07890.3	Aa31LG5G18440	CARHR082620.1	gene-TAV2_LOCUS10577
OG_14221	Carub.0003s2608.1.p	AT2G04430.1		CARHR102300.1	
OG_14222	Carub.0003s1765.1.p	AT3G17920.1	Aa31LG8G4790	CARHR093250.1	gene-TAV2_LOCUS8764
OG_14223	Carub.0003s3270.1.p	AT2G18500.1	Aa31LG8G15560	CARHR109110.1	gene-TAV2_LOCUS10401
OG_14224	Carub.0003s1195.1.p	AT3G12600.1	Aa31LG3G40	CARHR087110.1	gene-TAV2_LOCUS10654
OG_14225	Carub.0003s0587.1.p	AT3G06430.1	Aa31LG5G16950	CARHR080960.1	gene-TAV2_LOCUS8774
OG_14226	Carub.0003s2938.1.p	AT2G05320.1	Aa31LG8G11540 Aa31LG8G11520	CARHR103100.1	gene-TAV2_LOCUS18377
OG_14227	Carub.0008s0904.1.p Carub.0003s0631.1.p	AT5G49215.1 AT3G06770.5	Aa31LG5G17360	CARHR182450.1 CARHR081390.1	gene-TAV2_LOCUS7184 gene-TAV2_LOCUS10111
OG_14228	Carub.0003s1369.1.p	AT3G14080.2	Aa31LG8G1310	CARHR088940.1	gene-TAV2_LOCUS10910
OG_14229	Carub.0003s1168.1.p	AT3G12320.1	Aa31LG3G6540	CARHR086860.1	gene-TAV2_LOCUS8815
OG_14230	Carub.0003s2031.1.p	AT3G20360.1	Aa31LG8G7190 Aa31sc95G50		gene-TAV2_LOCUS11284
OG_14231	Carub.0003s1339.1.p	AT3G13850.1	Aa31LG8G1020	CARHR088630.1	
OG_14232	Carub.0003s1938.1.p	AT3G19550.1		CARHR094970.1	gene-TAV2_LOCUS9195
OG_14233	Carub.0003s0534.1.p	AT3G05940.1	Aa31LG5G16380	CARHR080430.1	gene-TAV2_LOCUS11266
OG_14234	Carub.0003s0726.1.p	AT3G07680.1	Aa31LG5G18260	CARHR082390.1	gene-TAV2_LOCUS10633
OG_14235	Carub.0003s1659.1.p	AT3G16870.1	Aa31LG8G3950	CARHR092140.1	gene-TAV2_LOCUS9422
OG_14236	Carub.0003s3029.1.p	AT1G64750.3 AT5G45010.1	Aa31LG2G1940	CARHR055420.1 CARHR049490.1	
OG_14237	Carub.0003s3121.1.p	AT2G17265.1	Aa31LG2G14870	CARHR293610.1	gene-TAV2_LOCUS10301
OG_14238	Carub.0003s3154.1.p	AT2G17470.2		CARHR107630.1	gene-TAV2_LOCUS11092
OG_14239	Carub.0003s0280.1.p	AT3G03640.1	Aa31LG5G14150	CARHR077690.1	gene-TAV2_LOCUS11470
OG_14240	Carub.0003s0053.1.p	AT3G01540.2	Aa31LG5G10700	CARHR075380.1	gene-TAV2_LOCUS11026
OG_14241	Carub.0003s0137.1.p	AT3G02250.1	Aa31LG5G12780	CARHR076220.1	gene-TAV2_LOCUS8886
OG_14242	Carub.0003s2333.1.p	AT3G23130.1	Aa31LG8G9610	CARHR099060.1	
OG_14243	Carub.0003s1771.1.p	AT3G18000.1	Aa31LG8G4850	CARHR093310.1	gene-TAV2_LOCUS10705
OG_14244	Carub.0003s0165.1.p	AT3G02540.1	Aa31LG11G13520	CARHR076540.1	gene-TAV2_LOCUS9252
OG_14245	Carub.0003s2492.1.p	AT3G24530.1	Aa31sc29G80	CARHR100670.1	gene-TAV2_LOCUS11143
OG_14246	Carub.0003s1984.1.p	AT3G19940.1	Aa31LG10G3940	CARHR095470.1	
OG_14247	Carub.0003s2728.1.p	AT2G06520.1	Aa31LG8G11790	CARHR103840.1	
OG_14248	Carub.0003s3037.1.p	AT2G16600.1	Aa31LG8G13890	CARHR106810.1	gene-TAV2_LOCUS11420
OG_14249	Carub.0003s0613.1.p	AT3G66654.3	Aa31LG5G17130 Aa31LG5G17210	CARHR081200.1	gene-TAV2_LOCUS8963
OG_14250	Carub.0003s2148.1.p	AT3G21460.1	Aa31LG8G8150	CARHR097410.1	gene-TAV2_LOCUS11115 gene-TAV2_LOCUS11122
OG_14251	Carub.0003s2712.1.p	AT2G06005.1	Aa31sc133G10	CARHR103630.1	
OG_14252	Carub.0003s0913.1.p	AT3G10030.1	Aa31LG3G2560	CARHR084530.1	gene-TAV2_LOCUS8875
OG_14253	Carub.0003s3331.1.p	AT2G19070.1	Aa31LG8G16100 Aa31LG8G16110 Aa31LG8G16130	CARHR109590.1	gene-TAV2_LOCUS10750
OG_14254	Carub.0003s2051.1.p			CARHR096310.1	
OG_14255	Carub.0003s1748.1.p	AT3G17760.1	Aa31LG8G4640	CARHR093100.1	gene-TAV2_LOCUS10001
OG_14256	Carub.0003s3015.1.p	AT2G16385.1			
OG_14257	Carub.0003s3220.1.p	AT2G18050.1		CARHR108540.1	gene-TAV2_LOCUS10900
OG_14258	Carub.0003s1135.1.p Carub.0003s1134.1.p	AT3G12010.1	Aa31LG3G5440 Aa31LG3G5500 Aa31LG3G5510 Aa31LG3G5450 Aa31LG3G5490	CARHR086570.1	gene-TAV2_LOCUS9047
OG_14259	Carub.0003s3483.1.p	AT2G20440.2	Aa31LG8G17410	CARHR110990.1	gene-TAV2_LOCUS9450
OG_14260	Carub.0003s1570.1.p	AT3G15970.2	Aa31LG8G3120	CARHR091100.1	
OG_14261	Carub.0003s3257.1.p	AT2G18420.1		CARHR109020.1	
OG_14262	Carub.0003s0369.1.p	AT3G04530.1	Aa31LG5G14970		gene-TAV2_LOCUS11493
OG_14263	Carub.0003s0370.1.p	AT3G04550.1	Aa31LG5G14970	CARHR078740.1	
OG_14264	Carub.0003s1533.1.p	AT3G15590.2	Aa31LG8G2820	CARHR090670.1	gene-TAV2_LOCUS9395
OG_14265	Carub.0003s0790.1.p	AT3G08770.2		CARHR083060.1	
OG_14266		AT5G01870.1	Aa31LG5G11520	CARHR212220.1	
OG_14267	Carub.0003s1418.1.p	AT3G14450.1	Aa31LG8G1720	CARHR089310.1	gene-TAV2_LOCUS9251
OG_14268	Carub.0003s2635.1.p	AT2G04740.1	Aa31sc53G10	CARHR102690.1	gene-TAV2_LOCUS9342
OG_14269	Carub.0003s2113.1.p	AT3G21175.1		CARHR097040.1	
OG_14270	Carub.0003s1778.1.p	AT3G18060.1	Aa31LG8G4920	CARHR093380.1	gene-TAV2_LOCUS10699
OG_14271	Carub.0003s0975.1.p	AT3G10520.1	Aa31LG3G3370	CARHR085030.1	gene-TAV2_LOCUS10366
OG_14272	Carub.0003s1296.1.p	AT3G13490.1	Aa31LG8G690	CARHR088160.1	gene-TAV2_LOCUS11699
OG_14273	Carub.0003s2558.1.p	AT3G25210.1	Aa31sc18G110	CARHR101560.1	gene-TAV2_LOCUS10319
OG_14274	Carub.0003s2469.1.p	AT3G24350.2	Aa31LG8G11090	CARHR100450.1	gene-TAV2_LOCUS10422
OG_14275	Carub.0003s1216.1.p Carub.0003s1215.1.p	AT3G12800.1 AT3G12780.1 AT1G56190.1	Aa31LG8G80 Aa31LG10G70	CARHR045960.1 CARHR087330.1	gene-TAV2_LOCUS8917
OG_14276	Carub.0003s1543.1.p	AT3G15680.2	Aa31LG8G2880	CARHR090770.1	
OG_14277	Carub.0003s1448.1.p	AT3G14820.1	Aa31LG8G2030	CARHR221260.1 CARHR089760.1	gene-TAV2_LOCUS9734
OG_14278	Carub.0003s0648.1.p	AT3G06960.1	Aa31LG5G17520	CARHR081560.1	gene-TAV2_LOCUS9623
OG_14279	Carub.0003s1269.1.p	AT3G13310.1	Aa31LG8G530	CARHR087920.1	
OG_14280	Carub.0003s0152.1.p	AT3G02430.1	Aa31LG5G12940	CARHR076400.1	gene-TAV2_LOCUS11170
OG_14281	Carub.0003s0716.1.p	AT3G07590.2	Aa31LG5G18180	CARHR082290.1	gene-TAV2_LOCUS10640 gene-TAV2_LOCUS6269
OG_14282	Carub.0003s0472.1.p	AT3G05440.1	Aa31LG5G15940	CARHR079780.1 CARHR079800.1	
OG_14283	Carub.0003s3087.1.p	AT2G17000.1		CARHR107320.1	gene-TAV2_LOCUS11817
OG_14284	Carub.0003s1630.1.p	AT3G16570.1	Aa31LG8G3710	CARHR091780.1	
OG_14285	Carub.0003s2590.1.p	AT2G04160.1	Aa31sc523G10	CARHR102070.1	gene-TAV2_LOCUS10217
OG_14286	Carub.0003s0907.1.p	AT3G09970.1 AT3G09960.1	Aa31LG3G2470	CARHR084480.1 CARHR084470.1	gene-TAV2_LOCUS8871
OG_14287	Carub.0003s1125.1.p	AT3G11930.3	Aa31LG3G5610	CARHR086460.1 CARHR086470.1	gene-TAV2_LOCUS10190
OG_14288	Carub.0003s2374.1.p	AT3G23540.1		CARHR099440.1	gene-TAV2_LOCUS10183
OG_14289	Carub.0008s0137.1.p Carub.0003s0341.1.p	AT5G46550.1	Aa31LG9G6370	CARHR149580.1 CARHR175040.1	gene-TAV2_LOCUS11028 gene-TAV2_LOCUS10042 gene-TAV2_LOCUS7166
OG_14290	Carub.0003s0006.1.p	AT3G02030.2	Aa31LG5G11170	CARHR074910.1	gene-TAV2_LOCUS9402
OG_14291	Carub.0003s3171.1.p	AT2G17630.1	Aa31LG8G14900		gene-TAV2_LOCUS9970
OG_14292	Carub.0003s1127.1.p	AT3G11945.2	Aa31LG3G5590	CARHR086490.1	gene-TAV2_LOCUS11343
OG_14293	Carub.0003s0568.1.p	AT3G06250.2	Aa31LG5G16760	CARHR080750.1	gene-TAV2_LOCUS10454
OG_14294	Carub.0003s2134.1.p	AT3G21310.1			gene-TAV2_LOCUS8856
OG_14295	Carub.0003s0066.1.p	AT3G01440.1	Aa31LG5G10540	CARHR075520.1	gene-TAV2_LOCUS9148
OG_14296	Carub.0003s1477.1.p	AT3G15120.2	Aa31LG8G2340	CARHR090100.1	gene-TAV2_LOCUS11044
OG_14297	Carub.0003s1207.1.p	AT3G12710.1		CARHR087230.1	gene-TAV2_LOCUS9925
OG_14298	Carub.0003s1521.1.p Carub.0006s3145.1.p	AT3G15490.1	Aa31LG8G2720	CARHR090530.1	gene-TAV2_LOCUS10541
OG_14299	Carub.0003s3020.1.p	AT2G16440.1	Aa31LG8G13790	CARHR106680.1	gene-TAV2_LOCUS9015
OG_14300	Carub.0003s3482.1.p	AT2G20430.1	Aa31LG8G17400	CARHR110980.1	gene-TAV2_LOCUS10609
OG_14301	Carub.0003s0617.1.p Carub.0003s0619.1.p	AT3G36659.1	Aa31LG5G17240	CARHR081260.1	gene-TAV2_LOCUS10832
OG_14302	Carub.0003s2788.1.p	AT2G13350.1	Aa31sc61G70	CARHR105170.1	
OG_14303	Carub.0003s2536.1.p	AT3G25040.1	Aa31LG9G4880 Aa31LG8G12020	CARHR101320.1 CARHR218530.1	gene-TAV2_LOCUS23624 gene-TAV2_LOCUS10836
